cancer_type,n_samples,peak_rank,peak_wavenumber,peak_intensity,peak_prominence,band_assignment,metabolite,metabolite_peak_cm1,delta_cm1,vibration_mode,sers_correlation
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Aspartic acid,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.5246
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Methyl-beta-D-Ribofuranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5207
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Methyl 2-Hydroxyisobutyrate,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5066
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),1-Octanol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5054
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),"1,2,4,-Trimethylbenzene",997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5052
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Isoleucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4915
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Arginine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.4801
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Anisole,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.4789
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Galactosamine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4782
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Alanine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4733
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),p-Cymene,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.4521
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Fucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4452
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Proline,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4375
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Methyl alfa-D-Glucopyranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4239
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),2-Naphthol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4076
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Glucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.3983
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Hypoxanthine,993.9,5.6,phenylalanine ring breathing (strongest SERS peak),0.3826
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Tryptophan,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.3748
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Betaine,1005.3,5.8,phenylalanine ring breathing (strongest SERS peak),0.3729
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Spermidine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.3727
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Inosine,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.3547
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Pseudouridine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.29
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Creatine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2687
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),4-Methoxyphenol,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2682
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Histidine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2507
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Cysteine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2476
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Glutamic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2388
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),4-Pyridoxic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2355
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Uric acid,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2117
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),1-Hydroxylpyrene,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.1523
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Uracil,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.1449
BLC,299,3,1001.47,1.8417100618335265,2.7002989934181314,~999 (Phe ring),Xanthine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.126
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Hippuric acid,673.8,9.5,unassigned,0.7642
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Palmitic acid,683.4,0.1,unassigned,0.639
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Adenosine,673.8,9.5,unassigned,0.6271
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Trimethylamine-N-oxide,681.5,1.8,unassigned,0.6203
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Benzoic acid,681.3,2.0,unassigned,0.5997
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Ascorbic acid,681.5,1.8,unassigned,0.5802
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Leucine,677.6,5.6,unassigned,0.5365
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Xylonic acid,683.4,0.1,unassigned,0.5298
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Aspartic acid,675.7,7.6,unassigned,0.5246
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Methyl-beta-D-Ribofuranoside,683.4,0.1,unassigned,0.5207
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Acrylic acid,677.6,5.6,unassigned,0.5162
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Methyl 2-Hydroxyisobutyrate,679.6,3.7,unassigned,0.5066
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),1-Octanol,677.6,5.6,unassigned,0.5054
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),"1,2,4,-Trimethylbenzene",677.6,5.6,unassigned,0.5052
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Isoleucine,679.6,3.7,unassigned,0.4915
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Arginine,675.7,7.6,unassigned,0.4801
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Anisole,681.5,1.8,unassigned,0.4789
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Galactosamine,683.4,0.1,unassigned,0.4782
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Xylose,679.6,3.7,unassigned,0.4721
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),p-Cymene,675.7,7.6,unassigned,0.4521
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Serine,681.5,1.8,unassigned,0.4454
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Choline,685.2,1.9,unassigned,0.4438
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Proline,681.5,1.8,unassigned,0.4375
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Maleic acid,683.3,0.0,unassigned,0.4369
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),N-Acetylneuraminic acid,681.5,1.8,unassigned,0.4292
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),2-Naphthol,677.6,5.6,unassigned,0.4076
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Threonine,679.6,3.7,unassigned,0.403
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Pyrimidine,681.5,1.8,unassigned,0.3924
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Hypoxanthine,673.8,9.5,unassigned,0.3826
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Betaine,681.3,2.0,unassigned,0.3729
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),8-Hydroxy-2-deoxyguanosine,673.8,9.5,unassigned,0.3611
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Methyl DL-2-Aminobutyrate,683.4,0.1,unassigned,0.3175
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Kynurenine,677.6,5.6,unassigned,0.3109
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Kaempferol,675.6,7.7,unassigned,0.3054
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Glycocholic acid,673.8,9.5,unassigned,0.2839
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Cysteine,673.8,9.5,unassigned,0.2476
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Glutamic acid,673.8,9.5,unassigned,0.2388
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Creatinine,679.6,3.7,unassigned,0.2278
BLC,299,4,685.29,1.267772428739612,0.5162318340383134,~683 (Creatinine/ring),Tyrosine,677.6,5.6,unassigned,0.1276
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Stearic acid,845.4,3.7,tyrosine ring breathing,0.6944
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Phenylalanine,847.4,1.8,tyrosine ring breathing,0.6613
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Palmitic acid,849.3,0.2,tyrosine ring breathing,0.639
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Trimethylamine-N-oxide,843.5,5.6,tyrosine ring breathing,0.6203
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Benzoic acid,851.0,1.9,tyrosine ring breathing,0.5997
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Cholesterol,849.3,0.2,tyrosine ring breathing,0.5898
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Ascorbic acid,843.5,5.6,tyrosine ring breathing,0.5802
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),3-Hepatanone,845.4,3.7,tyrosine ring breathing,0.5689
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Leucine,843.5,5.6,tyrosine ring breathing,0.5365
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Xylonic acid,847.4,1.8,tyrosine ring breathing,0.5298
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Aspartic acid,847.4,1.8,tyrosine ring breathing,0.5246
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Methyl-beta-D-Ribofuranoside,845.4,3.7,tyrosine ring breathing,0.5207
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Acrylic acid,845.4,3.7,tyrosine ring breathing,0.5162
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Methyl 2-Hydroxyisobutyrate,841.6,7.5,tyrosine ring breathing,0.5066
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),1-Octanol,847.4,1.8,tyrosine ring breathing,0.5054
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),"1,2,4,-Trimethylbenzene",845.4,3.7,tyrosine ring breathing,0.5052
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Isoleucine,845.4,3.7,tyrosine ring breathing,0.4915
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),O-Acetylcarnitine,843.5,5.6,tyrosine ring breathing,0.4891
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Arginine,841.6,7.5,tyrosine ring breathing,0.4801
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Anisole,845.4,3.7,tyrosine ring breathing,0.4789
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Galactosamine,847.4,1.8,tyrosine ring breathing,0.4782
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Alanine,847.4,1.8,tyrosine ring breathing,0.4733
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Xylose,845.4,3.7,tyrosine ring breathing,0.4721
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),p-Cymene,843.5,5.6,tyrosine ring breathing,0.4521
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Malic acid,847.4,1.8,tyrosine ring breathing,0.4468
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Serine,845.4,3.7,tyrosine ring breathing,0.4454
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Fucose,847.4,1.8,tyrosine ring breathing,0.4452
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Choline,853.0,3.9,tyrosine ring breathing,0.4438
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Taurine,845.4,3.7,tyrosine ring breathing,0.4405
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),cis-Aconitic acid,845.4,3.7,tyrosine ring breathing,0.4377
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Proline,849.3,0.2,tyrosine ring breathing,0.4375
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Maleic acid,854.9,5.8,tyrosine ring breathing,0.4369
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),N-Acetylneuraminic acid,849.3,0.2,tyrosine ring breathing,0.4292
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Methyl alfa-D-Glucopyranoside,841.6,7.5,tyrosine ring breathing,0.4239
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),2-Naphthol,843.5,5.6,tyrosine ring breathing,0.4076
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Threonine,845.4,3.7,tyrosine ring breathing,0.403
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Glucose,845.4,3.7,tyrosine ring breathing,0.3983
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Pyrimidine,845.4,3.7,tyrosine ring breathing,0.3924
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Valine,845.4,3.7,tyrosine ring breathing,0.3775
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Tryptophan,847.4,1.8,tyrosine ring breathing,0.3748
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Betaine,853.0,3.9,tyrosine ring breathing,0.3729
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Spermidine,849.3,0.2,tyrosine ring breathing,0.3727
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),NADH,839.6,9.5,tyrosine ring breathing,0.3644
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Glycine,847.4,1.8,tyrosine ring breathing,0.3627
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),8-Hydroxy-2-deoxyguanosine,845.4,3.7,tyrosine ring breathing,0.3611
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Inosine,849.3,0.2,tyrosine ring breathing,0.3547
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),trans-Aconitic acid,847.4,1.8,tyrosine ring breathing,0.3492
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Sphinganine,853.1,4.0,tyrosine ring breathing,0.3324
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Methyl DL-2-Aminobutyrate,849.3,0.2,tyrosine ring breathing,0.3175
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Kynurenine,849.3,0.2,tyrosine ring breathing,0.3109
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Pseudouridine,849.3,0.2,tyrosine ring breathing,0.29
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Glycocholic acid,849.3,0.2,tyrosine ring breathing,0.2839
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Glycogen,839.6,9.5,tyrosine ring breathing,0.2614
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Histidine,851.2,2.1,tyrosine ring breathing,0.2507
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Cysteine,839.6,9.5,tyrosine ring breathing,0.2476
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Glutamic acid,845.4,3.7,tyrosine ring breathing,0.2388
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),4-Pyridoxic acid,849.3,0.2,tyrosine ring breathing,0.2355
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Uric acid,847.4,1.8,tyrosine ring breathing,0.2117
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Guanine,851.2,2.1,tyrosine ring breathing,0.1673
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),1-Hydroxylpyrene,845.4,3.7,tyrosine ring breathing,0.1523
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Tyrosine,851.2,2.1,tyrosine ring breathing,0.1276
BLC,299,5,847.24,1.0631182442746898,1.8523091540010157,~849 (Tyr/Trp),Xanthine,847.4,1.8,tyrosine ring breathing,0.126
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),2-Phenylacetamide,1599.5,2.3,"purine ring, nucleotides",0.7764
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Hippuric acid,1597.5,0.4,"purine ring, nucleotides",0.7642
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Stearic acid,1601.4,4.2,"purine ring, nucleotides",0.6944
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Phenylalanine,1595.6,1.5,"purine ring, nucleotides",0.6613
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Palmitic acid,1595.6,1.5,"purine ring, nucleotides",0.639
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Benzoic acid,1601.2,4.1,"purine ring, nucleotides",0.5997
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Cholesterol,1597.5,0.4,"purine ring, nucleotides",0.5898
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Ascorbic acid,1589.8,7.3,"purine ring, nucleotides",0.5802
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),3-Hepatanone,1593.7,3.5,"purine ring, nucleotides",0.5689
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Leucine,1593.7,3.5,"purine ring, nucleotides",0.5365
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Xylonic acid,1595.6,1.5,"purine ring, nucleotides",0.5298
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Aspartic acid,1595.6,1.5,"purine ring, nucleotides",0.5246
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Methyl-beta-D-Ribofuranoside,1593.7,3.5,"purine ring, nucleotides",0.5207
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Methyl 2-Hydroxyisobutyrate,1593.7,3.5,"purine ring, nucleotides",0.5066
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),1-Octanol,1595.6,1.5,"purine ring, nucleotides",0.5054
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),"1,2,4,-Trimethylbenzene",1595.6,1.5,"purine ring, nucleotides",0.5052
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Isoleucine,1595.6,1.5,"purine ring, nucleotides",0.4915
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Arginine,1595.6,1.5,"purine ring, nucleotides",0.4801
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Galactosamine,1597.5,0.4,"purine ring, nucleotides",0.4782
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Alanine,1593.7,3.5,"purine ring, nucleotides",0.4733
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),p-Cymene,1591.7,5.4,"purine ring, nucleotides",0.4521
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Fucose,1593.7,3.5,"purine ring, nucleotides",0.4452
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Choline,1601.2,4.1,"purine ring, nucleotides",0.4438
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Proline,1595.6,1.5,"purine ring, nucleotides",0.4375
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Maleic acid,1601.2,4.1,"purine ring, nucleotides",0.4369
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Methyl alfa-D-Glucopyranoside,1593.7,3.5,"purine ring, nucleotides",0.4239
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Glucose,1589.8,7.3,"purine ring, nucleotides",0.3983
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Hypoxanthine,1589.8,7.3,"purine ring, nucleotides",0.3826
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Valine,1593.7,3.5,"purine ring, nucleotides",0.3775
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Betaine,1597.3,0.2,"purine ring, nucleotides",0.3729
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Spermidine,1599.5,2.3,"purine ring, nucleotides",0.3727
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Glycine,1591.7,5.4,"purine ring, nucleotides",0.3627
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),8-Hydroxy-2-deoxyguanosine,1593.7,3.5,"purine ring, nucleotides",0.3611
BLC,299,8,1597.19,0.6326084802685789,0.6982996184620981,~1597 (C=C/Purine),Sphinganine,1597.5,0.4,"purine ring, nucleotides",0.3324
